Title,URL,Text,Label
SBY Restui Relawan Demokrat Dukung Ganjar,https://turnbackhoax.id/2024/01/17/salah-sby-restui-relawan-demokrat-dukung-ganjar/,"Hasil periksa fakta ‘Ainayya Al Fatikhah.Unggahan video yang mengklaim bahwa Susilo Bambang Yudhoyono (SBY) memberikan restu kepada relawan dan petinggi Partai Demokrat untuk mendukung Ganjar dalam Pilpres 2024 merupakan konten yang menyesatkan. Faktanya, SBY mengaku tidak pernah merestui petinggi Demokrat yang mencatut namanya untuk mendukung Ganjar dalam Pilpres 2024. (TikTok) “SBY Restui Relawan Demokrat Dukung Ganjar”Akun TikTok @baturaya_merangkul mengunggah video dengan klaim bahwa Ketua Majelis Tinggi Partai Demokrat, Susilo Bambang Yudhoyono (SBY), memberikan restu kepada para relawan Partai Demokrat yang tergabung dalam Forum Komunikasi Lintas Pendiri Demokrat Kader (FKLPDK) untuk mendukung Ganjar Pranowo dalam Pilpres 2024.Setelah dilakukan penelusuran, faktanya SBY mengaku tidak pernah merestui petinggi Demokrat yang mencatut namanya untuk mendukung Ganjar Pranowo-Mahfud MD dalam Pilpres 2024.KompasSBY menegaskan bahwa dukungan FKLPDK terhadap pasangan Ganjar-Mahfud tidak serta merta mewakili partai besutannya. SBY juga menekankan bila Partai Demokrat tetap solid mendukung Prabowo-Gibran dalam Pilpres 2024.Sebelumnya diketahui bahwa sejumlah pendiri Partai Demokrat dalam FKLPDK mengalihkan dukungan ke pasangan nomor urut 3, Ganjar Pranowo-Mahfud MD. Mereka mencabut dukungan yang telah dideklarasikan untuk Prabowo Subianto karena polemik pencalonan Gibran Rakabuming sebagai cawapres dan kontroversi yang terjadi di Mahkamah Konstitusi.Dengan demikian, informasi yang disebarluaskan oleh akun TikTok @baturaya_merangkul merupakan informasi yang salah.",0
“Gibran Mundur Sebagai Cawpres Prabowo”,https://turnbackhoax.id/2023/11/21/salah-gibran-mundur-sebagai-cawpres-prabowo/,"Hasil periksa fakta Yudho ArdiInformasi menyesatkan. Judul dan isi video tidak sesuai dan narator dalam video tersebut tidak berkaitan. Dalam video tersebut sama sekali tidak ditemukan informasi bahwa Gibran mundur sebagai Cawpres Prabowo. FACEBOOK  GEG3R PAGI INI — GIBRAN MUNDUR JADI CAWAPRES, HAKIM MK ANC∆M D3NDA 50 MILYAR & PENJ4RA 5 TAHUNSebuah unggahan video di media sosial Facebook dengan nama pengguna “Nely Story” mengunggah video dengan narasi bahwa Gibran mundur sebagai Cawpres Prabowo.Thumbnail video merupakan hasil rekayasa, salah satu foto identik dengan foto sosok Enny Nurbaningsih yang ada di artikel milik okezone.com dengan judul artikel “Ini 9 Hakim MK yang Tolak Seluruh Gugatan Prabowo-Sandi soal Pilpres”.Narator video hanya membacakan artikel di laman tribunnews.com dengan judul artikel “Setelah Resmi Menjadi Cawapres Gibran Bisa Didenda Rp 50 Miliar dan Penjara 5 Tahun Jika Mundur”.Artikel itu mengutip isi Pasal 552 Undang-Undang Pemilu, yang mengatur bahwa setiap calon presiden atau wakil presiden yang dengan sengaja mengundurkan diri setelah penetapan pasangan calon hingga pelaksanaan pemungutan suara putaran pertama didenda maksimum Rp 50 miliar dan penjara maksimum 5 tahun.Dengan demikian klaim Gibran mundur sebagai Cawpres Prabowo adalah salah dan masuk kategori konten yang dimanipulasi.",0
"Gelar Tebus Murah di Tangsel, Relawan Gibran Ajak Masyarakat Hadir ke TPS",https://news.detik.com/pemilu/d-7177123/gelar-tebus-murah-di-tangsel-relawan-gibran-ajak-masyarakat-hadir-ke-tps,"Jakarta - Barisan Relawan For Gibran (Barisan RFG) menggelar tebus murah 2 ribu paket sembako dan makan siang 6 ribu porsi yang diborong dari dagangan UMKM lokal di Serpong, Kota Tangerang Selatan. Dalam kegiatan kampanye ini, para relawan mengingatkan masyarakat untuk hadir ke TPS pada pemilu mendatang.""Selain itu, kami mengingatkan masyarakat yang kebanyakan emak-emak kalau punya anak yang sudah berusia 17 tahun (Generasi Z) atau yang sudah memiliki hak pilih, diajak untuk datang ke TPS dan mencoblos paslon nomor urut 02 Bapak Prabowo Subianto dan Mas Gibran Rakabuming Raka,"" kata Ketua Dewan Pembina Barisan RFG Reza Fahlevi dalam keterangan tertulis, Minggu (4/2/2024).Reza menjelaskan program tebus murah sembako digelar relawan Barisan RFG di 18 provinsi untuk selalu menggaungkan keberhasilan pembangunan di 2 periode Pemerintahan Presiden Joko Widodo. ""Kepada seluruh Koordinator Daerah dan relawan Barisan RFG, saya selalu berpesan untuk juga menyuarakan narasi keberhasilan pembangunan di masa Presiden Jokowi. Angkat juga soal pemindahan Ibu Kota Negara dari Jakarta ke Ibu Kota Nusantara di Kabupaten Penajam Paser Utara, Kalimantan Timur,"" ujarnya.Ia menyebut keberhasilan di era Pemerintahan Jokowi butuh keberlanjutan. Menurutnya, hanya paslon nomor urut 02 yang berkomitmen melanjutkan seluruh program baik dan unggulan di masa Presiden Jokowi.""Narasi kampanye kami hanya 2: warga puas atas keberhasilan pembangunan 2 periode Pemerintahan Presiden Jokowi dan komitmen keberlanjutan hanya dimiliki oleh Paslon nomor 02,"" papar Reza.Ia pun turut menyinggung pertumbuhan ekonomi kreatif di Tangsel yang diproyeksikan akan terus meningkat karena Tangsel sudah memanfaatkan bonus demografi. Menurutnya, usia produktif angkatan kerja dari anak muda yang melimpah bisa semakin mengakselerasi ekonomi kreatif di sana.""Selain itu, keberpihakan Pemerintahan Presiden Jokowi terhadap kemajuan industri ekonomi kreatif begitu besar baik sisi regulasi maupun realisasi program. Hal itu yang akan dilanjutkan oleh Mas Gibran sebagai anak muda pelaku ekonomi kreatif dan sukses menggeliatkan industri kreatif di Surakarta sebagai wali kota,"" terangnya.Dalam kesempatan yang sama, Ketua Tim Kampanye Daerah (TKD) Banten Airin Rachmi Diany turut mengajak warga Serpong mencoblos Prabowo-Gibran di tanggal 14 Februari 2024 mendatang.""Terima kasih Barisan RFG atas kampanye kerakyatannya, tebus murah 2 ribu paket sembako sangat bermanfaat bagi warga Serpong. Jangan lupa nanti tanggal 14 Februari ajak anak-anaknya yang sudah punya hak pilih datang ke TPS coblos nomor urut 02 ya,"" pesan Airin.Airin juga mengingatkan warga Tangsel agar menjadi warga negara yang baik dengan menunaikan hak pilihnya atau tidak golput.""Mari kita rayakan pesta demokrasi dengan bermartabat dan riang gembira. Jangan golput, karena suara kita sangat berarti untuk masa depan bangsa dan negara,"" pungkasnya. (akd/ega)",1
"Prabowo ke Anies: Anda Itu Menyesatkan, Tak Berhak Bicara soal Etik",https://news.detik.com/pemilu/d-7129439/prabowo-ke-anies-anda-itu-menyesatkan-tak-berhak-bicara-soal-etik,"Jakarta - Capres nomor urut 2, Prabowo Subianto, menyebut capres nomor urut 1, Anies Baswedan, tidak pantas bicara mengenai etik. Hal ini disampaikan ketika Prabowo menanggapi pertanyaan Anies di dalam debat.Awalnya, Anies meminta Prabowo menjelaskan perihal adanya dugaan orang dalam di pengadaan alutsista dan food estate yang dipegang Prabowo sebagai Menteri Pertahanan. Anies juga menyebut Prabowo membiarkan pelanggaran etik.Prabowo mengatakan data yang disampaikan Anies itu keliru. Dia juga bersedia buka-bukaan data dengan Anies. Prabowo kemudian mengatakan keberatan bila Anies bicara mengenai etik. Dia menyebut Anies tidak pantas bicara tentang etik.""Saudara bicara etik, etik saya itu keberatan. Karena itu saya punya nilai, maaf ya karena Anda desak saya, saya terus terang saja Anda tidak pantas bicara soal etik. Itu saja,"" kata Prabowo dalam debat yang diselenggarakan KPU di Jakarta, Minggu (7/1/2024).Prabowo menyebut Anies menyesatkan. Sebab, kata Prabowo, Anies memberi contoh yang tidak baik.""Saya merasa bahwa Anda itu posturing, Anda itu menyesatkan, itu aja ya, saya boleh berpendapatkan?"" katanya.""Saya menilai Anda tidak berhak bicara soal etik, karena Anda memberi contoh yang tidak baik soal etik, terima kasih,"" ucap Prabowo. (zap/dhn)",1
Foto Prabowo Pimpin Doa di Gereja,https://turnbackhoax.id/2024/02/07/salah-foto-prabowo-pimpin-doa-di-gereja/,"Hasil Periksa Fakta Vinanda (Relawan Mafindo).Faktanya, foto yang digunakan merupakan hasil suntingan. Foto aslinya merupakan momentum ketika Uskup Keuskupan Agung Medan, Mgr Anicetus B Sinaga, sedang memberikan khotbah pada peresmian Gereja Katolik Santa Perawan Maria Kabanjahe, Medan pada Minggu, 16 Februari 2014.KATEGORI: KONTEN YANG DIMANIPULASIKetika informasi atau gambar yang asli dimanipulasi untuk menipu. ( Arsip)Apa sih sebenarnya agama Prabowo Subianto? Ke Mesjid jarang, tapi berdoa ala Kristen juga karang-kadang. Gimana kita ga bimbang?Akun @menolak lupa mengunggah sebuah postingan di Tiktok pada 25 Januari dengan klaim sebagaimana tertulis pada narasi. Postingan tersebut mendapatkan reaksi sebanyak 82 ribu like, 22.4 ribu komentar, dan 4852 kali dibagikan.Postingan tersebut berisi Kumpulan foto yang pada slide pertama memperlihatkan sosok Prabowo Subianto, Capres nomor urut 02 pada Pemilu 2024 tengah berada di altar sebuah Gereja dengan mengenakan jubah Uskup.Setelah ditelusuri, ditemukan fakta bahwa foto yang digunakan merupakan hasil suntingan dan telah beredar sejak tahun 2014. Aslinya foto tersebut diunggah salah satunya oleh akun Facebook dengan nama Kesain Kalak Karo pada 18 Februari 2014 dengan narasi sebagai berikut:Sebelumnya, foto hasil suntingan tersebut pernah beredar pada 2018 dan 2014 dengan wajah Prabowo, dan wajah Jokowi pada 2014 silam.Dengan demikian, klaim foto Prabowo saat sedang memimpin doa di Gereja sebagaimana narasi yang beredar, tidak benar.",0
PDIP Usul TPN Bikin Tim Investigasi Dugaan Kecurangan: Kami Komunikasi ke 01,https://news.detik.com/pemilu/d-7194159/pdip-usul-tpn-bikin-tim-investigasi-dugaan-kecurangan-kami-komunikasi-ke-01,"Jakarta - Sekjen PDIP Hasto Kristiyanto menyebutkan akan mengusulkan kepada Tim Pemenangan Nasional (TPN) Ganjar-Mahfud membentuk tim khusus untuk menginvestigasi dugaan kecurangan di Pemilu 2024. Hasto menyebut sudah berkomunikasi dengan pihak paslon nomor urut 1 Anies Baswedan-Muhaimin Iskandar (AMIN).""Kami akan mengusulkan kepada TPN Ganjar-Mahfud agar dibentuk suatu tim khusus. Tidak hanya terdiri dari tim hukum, kelompok-kelompok ahli hukum, para pakar berkaitan dengan demografi. Kemudian juga investigasi forensik untuk melihat dari seluruh proses-proses yang ada dan tim khusus ini tentu saja juga akan menampung dari pihak-pihak yang punya interest begitu besar di dalam menjaga demokrasi Indonesia,"" kata Hasto Kristiyanto di DPP PDIP, Jakarta Pusat, Rabu (14/2/2024).Hasto menilai dugaan kecurangan yang terjadi di Pemilu 2024 dilakukan dari hulu hingga ke hilir. Kondisi dalam negeri, lanjut Hasto, berbeda dengan luar negeri, di mana tidak ada manuver bantuan sosial hingga intimidasi dari instansi tertentu. ""Bahkan dari para pengamat dikatakan demokrasi Indonesia mengalami titik nadir dan terburuk dalam pelaksanaan pemilu pasca reformasi karena begitu banyak kecurangan masif yang terjadi dari hulu ke hilir,"" ujarnya""Exit pool di luar negeri itu mencerminkan tidak adanya operasi bansos, tidak adanya operasi intimidasi, tidak adanya operasi keterlibatan dari institusi-institusi negara sehingga warga Indonesia bisa menyampaikan pilihannya secara jernih,"" imbuhnya.Hasto mengatakan pihaknya sudah berkomunikasi dengan Timnas AMIN terkait dugaan kecurangan yang ada. Namun timsus bentukan TPN Ganjar-Mahfud tidak akan bergabung dengan Timnas AMIN meski memiliki kepentingan yang sama untuk menegakkan demokrasi Indonesia.""Kami berkomunikasi dengan tim 01 mereka juga akan melakukan hal yang sama sehingga ini tidak digabung karena dalam proses misalnya disidang di MK ini bukti-bukti material di mata hukum. Tetapi kami membuka tokoh-tokoh yang terpanggil nuraninya yang melihat adanya suatu keanehan anomali yang melihat lebih tepatnya anomali di dalam demokrasi kita saat ini. Sisi sisi gelap kekuasaan yang bekerja,"" jelasnya.Hasto menuding adanya dugaan kecurangan masif dilakukan hingga timbul fenomena overshooting pada Pemilu 2024 di Indonesia. Dia mengungkit kondisi tersebut sama dengan kondisi pemilu di Timor Timur pada 1997.""Kami melihat nampak adanya fenomena over shooting. Jadi kalau berburu itu nembaknya berlebihan. Ini pernah terjadi di Timor Timur pada Pemilu 1997 ketika suatu operasi masif dilakukan, maka sampai rezim penguasa saat itu kaget karena partai penguasa saat itu sampai mendapatkan hampir 100 persen,"" tuturnya.Lebih lanjut, Hasto meminta semua pihak menunggu hasil rekapitulasi penghitungan suara oleh KPU RI. Saat ini seluruh kader PDI Perjuangan hingga relawan tengah mengumpulkan dugaan kecurangan yang ada untuk selanjutnya ditindaklanjuti.""Kami ingatkan pesan dari Bung Karno bahwa di dalam perjuangan itu, itu tidak ada yang sia-sia, no sacrifice is wasted. Dan kesabaran revolusioner itulah yang akan menentukan karena pemilu tidak ditentukan oleh hasil, tetapi oleh pasca-pemilu itu bagaimana kerusakan-kerusakan demokrasi akan membawa suatu implikasi yang sangat serius di dalam kehidupan politik kita,"" pungkasnya. (wnv/lir)",1
"Hasto: Ada yang Deg-degan Tes Kesehatan, Kalau Ganjar-Mahfud Fit",https://news.detik.com/pemilu/d-6991463/hasto-ada-yang-deg-degan-tes-kesehatan-kalau-ganjar-mahfud-fit,"Jakarta - Bakal capres Ganjar Pranowo dan bakal cawapres Mahfud Md akan melakukan tes kesehatan di RSPAD pada Minggu (22/10) mendatang. Sekjen PDIP Hasto Kristiyanto memastikan keduanya siap tes kesehatan.""Tes kesehatan semua siap, karena kedua-duanya fit,"" kata Hasto kepada wartawan di Teuku Umar, Jakarta Pusat, Kamis (19/10/2023).Hasto menyinggung ada pihak yang grogi dengan tes kesehatan. Namun dia tidak memerinci siapa yang dimaksud. ""Mungkin ada yang deg-degan dengan tes kesehatan, tapi kalau Pak Ganjar, Pak Mahfud Md itu sangat fit,"" ucapnya.Hasto mengatakan wajar jika ada yang deg-degan dengan tes kesehatan. Hasto menyebut bisa saja ada yang takut jarum suntik.""Namanya diperiksa kan mungkin ada yang deg-degan, kan ada yang takut jarum suntik,"" imbuhnya.Simak Video 'KPU Jadwalkan Ganjar-Mahfud Tes Kesehatan Minggu: Bertepatan Hari Santri':[Gambas:Video 20detik] (maa/gbr)",1
"Gambar Anies dengan Narasi “Untuk Semua Pendukung Saya, Jangan Lupa Coblos No.2 Prabowo Gibran”",https://turnbackhoax.id/2024/02/02/salah-gambar-anies-dengan-narasi-untuk-semua-pendukung-saya-jangan-lupa-coblos-no-2-prabowo-gibran/,"Hasil Periksa Fakta LuthfiyahGambar Anies menunjukkan dua jari dengan “Untuk Semua Pendukung Saya, Jangan Lupa Coblos No.2 Prabowo Gibran” tidak benar. Faktanya, gambar tersebut merupakan gambar saat Anies menjadi juru kampanye pasangan Jokowi-JK. Narasi pada gambar tersebut tidak berhubungan dengan gambar.Selengkapnya pada bagian penjelasan.  “Untuk Semua Pendukung Saya, Jangan Lupa Coblos No.2 Prabowo Gibran” Akun Facebook Andi Zzh memposting sebuah gambar Anies Baswedan dengan gaya dua jari. Dalam gambar yang diunggah pada 30 Januari 2024 pukul 08.34 terdapat narasi “Untuk Semua Pendukung Saya, Jangan Lupa Coblos No.2 Prabowo Gibran”.Setelah ditelusuri menggunakan Google Image ditemukan sebuah gambar yang identik dengan postingan Facebook pada website Tribun dalam artikel berjudul “Anies Baswedan Dukung Jokowi-JK Salam 2 Jari” Sabtu, 5 Juli 2014 pukul 15.02 WIB. Gambar tersebut merupakan gambar saat Anies menjadi juru kampanye pasangan Jokowi- JK di lapangan Irepa, Cilodong, Depok 4 Juli 2014.Dengan demikian gambar Anies menunjukkan dua jari dengan “Untuk Semua Pendukung Saya, Jangan Lupa Coblos No.2 Prabowo Gibran” tidak benar. Gambar tersebut merupakan gambar saat Anies menjadi juru kampanye pasangan Jokowi JK. Narasi pada gambar tersebut tidak berhubungan dengan gambar, sehingga masuk dalam kategori konten yang menyesatkan.REFERENSI:",0
UGM keluarkan Ketua BEM karena kritik Presiden Jokowi,https://www.antaranews.com/berita/3875298/hoaks-ugm-keluarkan-ketua-bem-karena-kritik-presiden-jokowi,"Jakarta (ANTARA/JACX) - Nama Ketua Badan Eksekutif Mahasiswa (BEM) Universitas Gadjah Mada (UGM) Gielbran Muhammad Noor viral setelah melakukan aksi mengkritik Presiden Joko Widodo atau Jokowi. Gielbran bersama BEM UGM menggelar aksi dan memberikan gelar kepada Presiden Jokowi sebagai alumnus UGM yang paling memalukan di kawasan UGM pada Jumat (8/12/2023). Dalam beberapa waktu terakhir ramai di media sosial yang menyebutkan jika pihak UGM telah mengeluarkan mahasiswa yang mengkritik presiden tersebut. Berikut narasi yang ditulis akun TikTok dengan menampilkan foto Rektor UGM Prof dr Ova Emilia dan Ketua BEM UGM Gielbran Muhammad Noor. Hoaks yang beredar di Tiktok terkait pemecatan Ketua BEM UGM karena mengkritik Presiden Joko Widodo. (ANTARA/HO- Tiktok) “kami pimp universitas UGM mengeluarkan mahasiswa yang menghina Presiden Ir Jokowi Widodo Alhamdulillah…! akhirnya mahasiswa yang paling cerdas dikeluarkan dari Kampus, prestasinya cuma dapat nasi kotak gratis"" Namun, benarkah klaim tersebut? Penjelasan Sekretaris UGM Dr Andi Sandi Antonius Tabusassa Tonralipu menegaskan bahwa kabar tersebut merupakan hoaks atau disinformasi. “Kabar kalau UGM mengeluarkan Gielbran itu tidak benar atau hoaks. UGM tidak mengeluarkan atau men-DO yang bersangkutan,” ujar Andi kepada ANTARA di Jakarta, Ahad. Andi juga menegaskan bahwa pihak kampus juga tidak memberikan peringatan pada Gielbran, karena merupakan hak seseorang untuk menyampaikan aspiirasinya. Pihak UGM hanya mengingatkan mahasiswa untuk mengedepankan etika dan kesantunan saat melontarkan kritik. Saat ini, poster yang memuat kritik tersebut telah berganti dengan narasi Presiden Jokowi sebagai alumnus yang paling membanggakan. Menurut Andi, hal itu merupakan dinamika kampus. “UGM tetap memberikan ruang bagi mahasiswa untuk menyampaikan aspirasinya. Penyampaian aspirasi hendaknya dilakukan dengan cara yang mengedepankan kesantunan dan tidak mengganggu ketertiban,” imbuh dia. Dengan demikian kabar yang menyebutkan Ketua BEM UGM dikeluarkan karena kritik Jokowi tidak benar. Klaim : UGM keluarkan Ketua BEM karena kritik Presiden Jokowi Rating : Hoaks",0
Puan Tak Khawatir Gibran Rebut Suara PDIP di Jateng: Semua Punya Strategi,https://news.detik.com/pemilu/d-7001946/puan-tak-khawatir-gibran-rebut-suara-pdip-di-jateng-semua-punya-strategi,"Jakarta - Ketua DPP PDIP, Puan Maharani tidak khawatir suara PDIP di Jawa Tengah tergerus setelah Wali Kota Solo, Gibran Rakabuming maju sebagai cawapres Prabowo Subianto. Puan menyebut semua sudah memiliki strategi masing-masing.""Ya nggakpapa. Kan semuanya punya strategi. Kita sama-sama, kita jaga suaranya yang ada di Jateng, kita lihat nanti,"" ujar Puan setelah rapat bersama Tim Pemenangan Nasional (TPN) Ganjar Presiden di Jakarta, Rabu (25/10/2023).Puan juga mengingat pesan yang disampaikan Presiden Joko Widodo (Jokowi). Pesan yang dimaksud adalah biarkan rakyat yang memilih dan menentukan. ""Seperti yang Pak Presiden sampaikan. Biar rakyat yang memilih, rakyat yang menentukan,"" tutur Puan.Seperti diketahui, Prabowo Subianto dan Gibran Rakabuming Raka resmi mendaftar sebagai calon presiden dan calon wakil presiden ke KPU. Prabowo-Gibran menjadi pasangan ketiga yang mendaftar ke KPU.Pantauan detikcom, Rabu (25/10/2023), Prabowo dan Gibran tiba di KPU, Jakarta, sekira pukul 11.19 WIB. Prabowo-Gibran diantar para ketua umum partai politik di Koalisi Indonesia Maju (KIM) dalam pendaftaran hari ini.Keduanya langsung masuk ke dalam ruang transit VIP dan melakukan pengisian buku pendaftaran. Kedatangan Prabowo dan Gibran disambut oleh Sekretaris Jenderal KPU RI, Bernad Dermawan.Prabowo dan Gibran pun kemudian memasuki ruangan pendaftaran. Mereka kemudian menyerahkan dokumen pendaftaran syarat capres cawapres kepada Ketua KPU RI Hasyim Asy'ari dan anggota KPU RI lainnya.Hasyim tampak menerima dokumen persyaratan tersebut. Sesi pendaftaran ini ditutup dengan foto bersama.Simak Video 'Puan Tepis Isu Keretakan Jokowi-PDIP gegara 3 Periode': [Gambas:Video 20detik] (dek/dek)",1
